https://martinn1996.github.io/CrowdComputing-2/#/task1	rIZ633	No	20.0	5.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec416066422f110b3700	0001772bf7--60b4ec416066422f110b3700	8b734d9e5c264ee4e3d1572795f87a73	APPROVED	2021-05-31T14:01:37.729
https://martinn1996.github.io/CrowdComputing-2/#/task1	dJVeL3		15.0	4.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec42328bf82e49e501f8	0001772bf7--60b4ec42328bf82e49e501f8	e034d273a058e3c823ec061c584ebf4a	APPROVED	2021-05-31T14:01:38.491
https://martinn1996.github.io/CrowdComputing-2/#/task1	A8qwB3		70.0	4.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec434ed7fc4b202078c8	0001772bf7--60b4ec434ed7fc4b202078c8	a5142f3e65e89f0d294e14c5bd09ac2f	APPROVED	2021-05-31T14:01:39.318
https://martinn1996.github.io/CrowdComputing-2/#/task1	M7LYx3		20.0	1.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec45026a8516ce58de36	0001772bf7--60b4ec45026a8516ce58de36	59e11928c8dba018fb862aeef0c1b825	APPROVED	2021-05-31T14:01:41.740
https://martinn1996.github.io/CrowdComputing-2/#/task1	IOT383	no, thanks	1.15	1.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec45a011b8712be83f56	0001772bf7--60b4ec45a011b8712be83f56	0186400b77dcfad3fd78b2c08981ebd8	APPROVED	2021-05-31T14:01:41.361
https://martinn1996.github.io/CrowdComputing-2/#/task1	4w0JF3		20.0	5.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec46bb75427ffe1152b8	0001772bf7--60b4ec46bb75427ffe1152b8	601d6983f58f29fe751ca903e764db4b	APPROVED	2021-05-31T14:01:42.693
https://martinn1996.github.io/CrowdComputing-2/#/task1	Gq4mn3		10.0	4.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec48a011b8712be83f72	0001772bf7--60b4ec48a011b8712be83f72	46844488a4bcd0e95e1904802c17b2df	APPROVED	2021-05-31T14:01:44.364
https://martinn1996.github.io/CrowdComputing-2/#/task1	fXLPx0		2.0	5.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec4979755e0cc621ceab	0001772bf7--60b4ec4979755e0cc621ceab	4abcce8d27082cd51ca93685dd9d93cb	APPROVED	2021-05-31T14:01:45.542
https://martinn1996.github.io/CrowdComputing-2/#/task1	ozCxz3		3.0	1.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec4993c6764cd9320fe8	0001772bf7--60b4ec4993c6764cd9320fe8	fa902362fa9ae82abb0fb4712b0f02ca	APPROVED	2021-05-31T14:01:45.261
https://martinn1996.github.io/CrowdComputing-2/#/task1	gDYhx0		20.0	5.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec4b069f3522f74063af	0001772bf7--60b4ec4b069f3522f74063af	46e4b97984285e20d15686c8989b33aa	APPROVED	2021-05-31T14:01:47.419
https://martinn1996.github.io/CrowdComputing-2/#/task1	LIBPV3		20.0	4.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec4b8233b3359fe3bd00	0001772bf7--60b4ec4b8233b3359fe3bd00	34b32a0b06ebe478f354f40ca220c58f	APPROVED	2021-05-31T14:01:47.825
https://martinn1996.github.io/CrowdComputing-2/#/task1	KgAJJ0		30.0	5.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec4c7628af14aac68257	0001772bf7--60b4ec4c7628af14aac68257	b1ab56208528f1f985376e1b01e8dde0	APPROVED	2021-05-31T14:01:48.540
https://martinn1996.github.io/CrowdComputing-2/#/task1	eRAuh2		40.0	3.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec4c9a1c715f1c82ab28	0001772bf7--60b4ec4c9a1c715f1c82ab28	a452e450f913cfe653eea58d50393718	APPROVED	2021-05-31T14:01:48.931
https://martinn1996.github.io/CrowdComputing-2/#/task1	71Pmg0		30.0	5.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec4d94779f1f4df5f30b	0001772bf7--60b4ec4d94779f1f4df5f30b	eb519e2ed2e7b6ef36a573f3d88737c1	APPROVED	2021-05-31T14:01:49.530
https://martinn1996.github.io/CrowdComputing-2/#/task1	O3L8c0	5	20.0	3.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec4d94779f1f4df5f30f	0001772bf7--60b4ec4d94779f1f4df5f30f	2d186acca8e5009152f1352661b2e3ec	APPROVED	2021-05-31T14:01:49.726
https://martinn1996.github.io/CrowdComputing-2/#/task1	tZt5c0		40.0	2.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec4e57ee875f1ea1144a	0001772bf7--60b4ec4e57ee875f1ea1144a	60ffeafbeef0f1aa4d0c3fc17fb205be	APPROVED	2021-05-31T14:01:50.977
https://martinn1996.github.io/CrowdComputing-2/#/task1	dWgQn0		30.0	5.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec4ebf1acf12dbba1389	0001772bf7--60b4ec4ebf1acf12dbba1389	d7205685c3fa04e2daef63f09c914396	APPROVED	2021-05-31T14:01:50.032
https://martinn1996.github.io/CrowdComputing-2/#/task1	QRypA3		100.0	5.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec5090611f409daa79f7	0001772bf7--60b4ec5090611f409daa79f7	b7f21502c5013079b851fd204b38dac0	APPROVED	2021-05-31T14:01:52.857
https://martinn1996.github.io/CrowdComputing-2/#/task1	IgtC53		46.0	4.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec525c2baa149ac1129b	0001772bf7--60b4ec525c2baa149ac1129b	346c7f3a5d844b822176d5b1693e9be8	APPROVED	2021-05-31T14:01:54.279
https://martinn1996.github.io/CrowdComputing-2/#/task1	YIamM3		50.0	4.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec53026a8516ce58df8a	0001772bf7--60b4ec53026a8516ce58df8a	df31300b621d52381d44dd17d2d2b752	APPROVED	2021-05-31T14:01:55.574
https://martinn1996.github.io/CrowdComputing-2/#/task1	R707U0	нет	10.0	5.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec54d01f0c030103a95f	0001772bf7--60b4ec54d01f0c030103a95f	0cb376e45323e359aef5253268e1dc11	APPROVED	2021-05-31T14:01:56.121
https://martinn1996.github.io/CrowdComputing-2/#/task1	Up97Z3		40.0	4.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec5523049e14b39366d2	0001772bf7--60b4ec5523049e14b39366d2	19f50622fb9f36b009722023b0a78f4b	APPROVED	2021-05-31T14:01:57.918
https://martinn1996.github.io/CrowdComputing-2/#/task1	UO9ls3		1.0	5.0							https://toloka.yandex.ru/task/24587255/0001772bf7--60b4ec595479ec2431c94327	0001772bf7--60b4ec595479ec2431c94327	3ba2c216c657ec59e35b082eb03e18d3	APPROVED	2021-05-31T14:02:01.349
