https://martinn1996.github.io/CrowdComputing-2/#/task5	Ife9i0	No	25.0	5.0							https://toloka.yandex.ru/task/24617023/000177a03f--60b63f124807920b97359eea	000177a03f--60b63f124807920b97359eea	37158a64d2bf3a7ba4c988f14e88fd2c	APPROVED	2021-06-01T14:07:14.558
https://martinn1996.github.io/CrowdComputing-2/#/task5	JVw2M0		70.0	5.0							https://toloka.yandex.ru/task/24617023/000177a03f--60b63f15de6ab0420087480b	000177a03f--60b63f15de6ab0420087480b	deb7623175d0689c0196321f8719741e	APPROVED	2021-06-01T14:07:17.083
https://martinn1996.github.io/CrowdComputing-2/#/task5	kdLel0		300.0	5.0							https://toloka.yandex.ru/task/24617023/000177a03f--60b63f170f3eae7d0aadf612	000177a03f--60b63f170f3eae7d0aadf612	4ffad85b8e48f4daf0c891ad4fc64e9a	APPROVED	2021-06-01T14:07:19.164
https://martinn1996.github.io/CrowdComputing-2/#/task5	dc7xz0	thx	50.0	5.0							https://toloka.yandex.ru/task/24617023/000177a03f--60b63f180c4f012b23a561a2	000177a03f--60b63f180c4f012b23a561a2	40d0c92c3f7bdfb761ce6b68ece2a4ff	APPROVED	2021-06-01T14:07:20.007
https://martinn1996.github.io/CrowdComputing-2/#/task5	vg3NP0	No	23.0	5.0							https://toloka.yandex.ru/task/24617023/000177a03f--60b63f1abb75427ffe253a19	000177a03f--60b63f1abb75427ffe253a19	d6aac95679bc87c97049c9325386ad12	APPROVED	2021-06-01T14:07:22.047
https://martinn1996.github.io/CrowdComputing-2/#/task5	uRo7e0		10.0	5.0							https://toloka.yandex.ru/task/24617023/000177a03f--60b63f1bde6ab04200874868	000177a03f--60b63f1bde6ab04200874868	ab9232427636c3cbe72a2b4f3c0c42bd	APPROVED	2021-06-01T14:07:23.217
https://martinn1996.github.io/CrowdComputing-2/#/task5	RMvNH0		30.0	5.0							https://toloka.yandex.ru/task/24617023/000177a03f--60b63f1c0c4f012b23a561ca	000177a03f--60b63f1c0c4f012b23a561ca	b1ab56208528f1f985376e1b01e8dde0	APPROVED	2021-06-01T14:07:24.915
https://martinn1996.github.io/CrowdComputing-2/#/task5	Q3rYE0		60.0	4.0							https://toloka.yandex.ru/task/24617023/000177a03f--60b63f1f90611f409dbf66d5	000177a03f--60b63f1f90611f409dbf66d5	11bdee54272614817b70ba851bc2aaca	APPROVED	2021-06-01T14:07:27.474
https://martinn1996.github.io/CrowdComputing-2/#/task5	edxxt0	no	30.0	5.0							https://toloka.yandex.ru/task/24617023/000177a03f--60b63f1fb5472600de140776	000177a03f--60b63f1fb5472600de140776	764ad53ec496137cac2147005d0cf773	APPROVED	2021-06-01T14:07:27.722
https://martinn1996.github.io/CrowdComputing-2/#/task5	9Fhaq0		43.0	4.0							https://toloka.yandex.ru/task/24617023/000177a03f--60b63f20d9c2bb3a90a80185	000177a03f--60b63f20d9c2bb3a90a80185	2e3994353d60f5621cd9a6c4233968fd	APPROVED	2021-06-01T14:07:28.222
