https://martinn1996.github.io/CrowdComputing-2/#/task3	E5NfU0		120.0	5.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec657628af14aac6862b	0001772c57--60b4ec657628af14aac6862b	4ffad85b8e48f4daf0c891ad4fc64e9a	APPROVED	2021-05-31T14:02:13.857
https://martinn1996.github.io/CrowdComputing-2/#/task3	LIBPV3		20.0	3.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec66a011b8712be8411d	0001772c57--60b4ec66a011b8712be8411d	34b32a0b06ebe478f354f40ca220c58f	APPROVED	2021-05-31T14:02:14.202
https://martinn1996.github.io/CrowdComputing-2/#/task3	ef5cR3		20.0	5.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec6a4ed7fc4b20207aae	0001772c57--60b4ec6a4ed7fc4b20207aae	364fcdb18a88be58c0a0239acc2e932a	APPROVED	2021-05-31T14:02:18.975
https://martinn1996.github.io/CrowdComputing-2/#/task3	8Fvyj3		180.0	3.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec729bfb426f8aa17238	0001772c57--60b4ec729bfb426f8aa17238	c0f52a8093a6e1f9e308bde326b8cc0e	APPROVED	2021-05-31T14:02:26.974
https://martinn1996.github.io/CrowdComputing-2/#/task3	rvIHd3		10.0	4.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec735b1dca780f482e55	0001772c57--60b4ec735b1dca780f482e55	af8680ac8b07f770787419b34ac06812	APPROVED	2021-05-31T14:02:27.617
https://martinn1996.github.io/CrowdComputing-2/#/task3	sEYAo3		20.0	5.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec7493c6764cd9321796	0001772c57--60b4ec7493c6764cd9321796	8d8ca13e6c1743d9d386ecbced7281ed	APPROVED	2021-05-31T14:02:28.039
https://martinn1996.github.io/CrowdComputing-2/#/task3	691Ob3		120.0	5.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec749bfb426f8aa17255	0001772c57--60b4ec749bfb426f8aa17255	c2e514cf5e2ce68086928f86a8f46956	APPROVED	2021-05-31T14:02:28.758
https://martinn1996.github.io/CrowdComputing-2/#/task3	Xft2u0		111.0	5.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec7693c6764cd9321849	0001772c57--60b4ec7693c6764cd9321849	a452e450f913cfe653eea58d50393718	APPROVED	2021-05-31T14:02:30.878
https://martinn1996.github.io/CrowdComputing-2/#/task3	Ys2GS2		20.0	2.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec78bf1acf12dbba16e6	0001772c57--60b4ec78bf1acf12dbba16e6	07845687affd0aa3232f0b5ebb23590e	APPROVED	2021-05-31T14:02:32.910
https://martinn1996.github.io/CrowdComputing-2/#/task3	pUYJ73		10.0	4.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec792d5a6f4eb6401381	0001772c57--60b4ec792d5a6f4eb6401381	4180235c7a47b1fd42060eed4b645949	APPROVED	2021-05-31T14:02:33.533
https://martinn1996.github.io/CrowdComputing-2/#/task3	Z743W3		90.0	5.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec7cd01f0c030103abac	0001772c57--60b4ec7cd01f0c030103abac	53c1d5a907815da35b7dc368c1af5a6b	APPROVED	2021-05-31T14:02:36.227
https://martinn1996.github.io/CrowdComputing-2/#/task3	ojOJg3		50.0	4.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec7d94779f1f4df5f777	0001772c57--60b4ec7d94779f1f4df5f777	7e4bd5673e53ae0652d41b8b902e6ed1	APPROVED	2021-05-31T14:02:37.789
https://martinn1996.github.io/CrowdComputing-2/#/task3	DT99d3		20.0	5.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec7e3ec9eb4ae33f598f	0001772c57--60b4ec7e3ec9eb4ae33f598f	af4ebbd7d26e79de49a207ae4dd59f33	APPROVED	2021-05-31T14:02:38.681
https://martinn1996.github.io/CrowdComputing-2/#/task3	p3o9u0		59.0	5.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec8c49531841beae316c	0001772c57--60b4ec8c49531841beae316c	88081db98b947275890815254d01f5f9	APPROVED	2021-05-31T14:02:52.123
https://martinn1996.github.io/CrowdComputing-2/#/task3	nL2cp3		20.0	5.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec9257ee875f1ea11925	0001772c57--60b4ec9257ee875f1ea11925	3d7f5f0d4a31b16dc335cfd9e71b236c	APPROVED	2021-05-31T14:02:58.875
https://martinn1996.github.io/CrowdComputing-2/#/task3	o6kmS3		50.0	5.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec929bfb426f8aa17418	0001772c57--60b4ec929bfb426f8aa17418	90fc6d664eceb043d5e1245fc9953937	APPROVED	2021-05-31T14:02:58.631
https://martinn1996.github.io/CrowdComputing-2/#/task3	xu1Xn3		40.0	3.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec9313652b59c5bdc9d9	0001772c57--60b4ec9313652b59c5bdc9d9	644105dc402b7b82d8ccf4e50c044e0b	APPROVED	2021-05-31T14:02:59.416
https://martinn1996.github.io/CrowdComputing-2/#/task3	bJeIS2	bJeIS2	60.0	5.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec9649531841beae31f2	0001772c57--60b4ec9649531841beae31f2	27be723d3a5bef8952718530f15694ff	APPROVED	2021-05-31T14:03:02.450
https://martinn1996.github.io/CrowdComputing-2/#/task3	r1dG33		30.0	4.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec965c2baa149ac11791	0001772c57--60b4ec965c2baa149ac11791	365864e9b93a4769f6a790f9bde34604	APPROVED	2021-05-31T14:03:02.752
https://martinn1996.github.io/CrowdComputing-2/#/task3	A8qwB3		70.0	4.0							https://toloka.yandex.ru/task/24587351/0001772c57--60b4ec975479ec2431c947a5	0001772c57--60b4ec975479ec2431c947a5	a5142f3e65e89f0d294e14c5bd09ac2f	APPROVED	2021-05-31T14:03:03.201
